time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
50250,48.00,0.00,6.50,0.50,9.25,0.43,ly
50500,48.00,0.00,5.33,1.25,8.33,0.47,ly
50750,48.00,0.00,5.25,0.43,8.25,0.83,ly
51000,48.00,0.00,5.50,0.87,9.00,0.00,ly
51250,48.00,0.00,6.00,0.00,9.25,0.43,ly
51500,48.00,0.00,6.33,0.47,9.25,0.43,ly
51750,48.00,0.00,6.00,0.00,9.50,0.50,ly
52000,48.00,0.00,6.00,0.00,9.25,0.43,ly
52250,48.00,0.00,6.25,0.43,9.25,0.43,ly
52500,48.00,0.00,7.67,0.47,9.00,0.00,ly
52750,48.00,0.00,8.00,0.00,9.00,0.71,ly
53000,48.00,0.00,7.75,0.43,8.75,0.43,ly
53250,48.00,0.00,6.75,0.43,9.25,0.43,ly
53500,48.00,0.00,6.00,0.00,9.67,0.47,ly
53750,48.00,0.00,6.00,0.00,9.67,0.47,ly
54000,48.00,0.00,5.50,0.50,10.00,0.82,ly
54250,48.00,0.00,5.00,0.71,8.25,0.83,ly
54500,48.00,0.00,5.00,0.00,8.00,0.82,ly
54750,48.00,0.00,6.80,1.17,8.75,0.43,ly
55000,48.00,0.00,9.00,0.00,9.00,0.00,ly
55250,48.00,0.00,9.00,2.45,5.50,2.50,ly
55500,48.00,0.00,5.67,1.70,6.50,1.66,ly
55750,48.00,0.00,6.00,0.00,7.50,0.50,ly
56000,48.00,0.00,6.25,0.43,7.25,0.83,ly
56250,48.00,0.00,4.75,1.48,6.75,0.83,ly
56500,48.00,0.00,2.75,0.43,6.25,0.43,ly
56750,48.00,0.00,4.00,1.22,4.75,1.09,ly
57000,48.00,0.00,5.75,0.43,7.75,1.64,ly
57250,48.00,0.00,5.33,0.47,7.67,1.25,ly
57500,48.25,0.43,4.00,2.16,2.00,0.00,ly
57750,48.00,0.00,2.67,1.25,2.33,0.47,ly
58000,48.00,0.00,2.75,1.09,0.00,0.00,ly
58250,48.00,0.00,1.00,0.00,0.00,0.00,ly
58500,48.00,0.00,1.50,0.50,0.00,0.00,ly
58750,48.00,0.00,4.00,1.87,0.00,0.00,ly
59000,48.00,0.00,6.75,1.30,3.67,1.89,ly
59250,48.00,0.00,5.25,1.48,5.33,0.47,ly
59500,48.00,0.00,3.75,0.83,5.00,1.41,ly
59750,48.00,0.00,4.00,0.00,5.00,1.58,ly
60000,48.00,0.00,1.00,0.00,8.00,0.82,ly
60250,48.00,0.00,2.00,0.00,8.75,0.43,ly
60500,48.00,0.00,4.00,0.71,9.33,0.47,ly
60750,48.00,0.00,2.00,0.00,8.67,0.47,ly
61000,48.00,0.00,1.75,0.43,8.50,0.50,ly
61250,48.00,0.00,1.50,0.50,9.25,0.43,ly
61500,48.00,0.00,1.50,0.50,9.33,0.47,ly
61750,48.00,0.00,1.00,0.00,9.00,0.00,ly
62000,48.00,0.00,1.50,0.50,9.33,0.47,ly
62250,48.00,0.00,2.00,0.00,9.00,0.00,ly
62500,48.00,0.00,1.33,0.47,9.00,0.00,ly
62750,48.00,0.00,1.50,0.50,9.33,0.47,ly
63000,48.00,0.00,1.00,0.00,9.25,0.43,ly
63250,48.00,0.00,0.00,0.00,9.00,0.00,ly
63500,48.00,0.00,0.00,0.00,8.75,0.43,ly
63750,48.00,0.00,0.00,0.00,8.67,0.47,ly
64000,48.00,0.00,0.00,0.00,8.75,0.43,ly
64250,48.00,0.00,0.00,0.00,8.67,0.47,ly
64500,48.00,0.00,0.00,0.00,9.25,0.83,ly
64750,48.00,0.00,0.00,0.00,9.25,0.43,ly
65000,48.00,0.00,1.00,0.00,9.50,0.50,ly
65250,48.00,0.00,1.00,0.00,9.00,0.00,ly
65500,48.00,0.00,0.00,0.00,9.50,0.50,ly
65750,48.00,0.00,0.00,0.00,9.50,0.87,ly
66000,48.00,0.00,1.00,0.00,9.50,0.50,ly
66250,48.00,0.00,1.00,0.00,10.00,1.00,ly
66500,48.00,0.00,1.00,0.00,9.50,0.50,ly
66750,48.00,0.00,1.00,0.00,9.50,0.50,ly
67000,48.00,0.00,1.00,0.00,9.33,0.47,ly
67250,48.00,0.00,1.25,0.43,10.25,0.83,ly
67500,48.00,0.00,1.00,0.00,9.67,0.47,ly
67750,48.00,0.00,0.00,0.00,9.00,0.00,ly
68000,48.00,0.00,1.00,0.00,10.00,0.82,ly
68250,48.00,0.00,0.00,0.00,9.25,0.43,ly
68500,48.00,0.00,0.00,0.00,9.00,0.00,ly
68750,48.00,0.00,0.00,0.00,9.00,0.71,ly
69000,48.00,0.00,0.00,0.00,9.00,0.00,ly
69250,48.00,0.00,2.50,0.50,9.00,0.00,ly
69500,48.00,0.00,1.00,0.00,9.00,0.00,ly
69750,48.00,0.00,0.00,0.00,9.00,0.00,ly
70000,48.00,0.00,0.00,0.00,9.00,0.00,ly
70250,48.00,0.00,1.00,0.00,9.33,0.47,ly
70500,48.00,0.00,2.00,0.00,9.50,0.50,ly
70750,48.00,0.00,1.00,0.00,9.00,0.00,ly
71000,48.00,0.00,3.67,0.47,9.00,0.00,ly
71250,48.00,0.00,3.00,0.00,9.25,0.43,ly
71500,48.00,0.00,1.50,0.50,9.00,0.00,ly
71750,48.00,0.00,0.00,0.00,9.50,0.50,ly
72000,48.00,0.00,2.33,0.47,10.00,1.00,ly
72250,48.00,0.00,3.75,0.43,9.50,0.50,ly
72500,48.00,0.00,3.25,0.43,10.25,0.83,ly
72750,48.00,0.00,1.33,0.47,9.67,0.47,ly
73000,48.00,0.00,1.50,0.50,10.00,0.71,ly
73250,48.00,0.00,2.75,0.43,9.67,0.47,ly
73500,48.00,0.00,4.50,0.50,9.50,0.50,ly
73750,48.00,0.00,4.67,0.47,9.50,0.50,ly
74000,48.00,0.00,3.67,0.47,9.50,0.50,ly
74250,48.00,0.00,4.50,0.50,9.50,0.50,ly
74500,48.00,0.00,4.00,0.00,9.00,0.00,ly
74750,48.00,0.00,3.75,0.83,9.50,0.87,ly
75000,48.00,0.00,3.75,0.43,8.75,0.43,ly
75250,48.00,0.00,3.25,0.43,8.50,0.50,ly
75500,48.00,0.00,3.75,0.43,8.50,0.50,ly
75750,48.00,0.00,3.00,0.82,9.33,1.25,ly
76000,48.00,0.00,4.00,0.00,8.75,0.43,ly
76250,48.00,0.00,3.00,0.82,9.00,0.00,ly
76500,48.00,0.00,3.67,0.47,9.50,0.87,ly
76750,48.00,0.00,1.00,0.00,9.50,0.50,ly
77000,48.00,0.00,1.33,0.47,10.25,0.83,ly
77250,48.00,0.00,1.67,0.47,10.25,0.83,ly
77500,48.00,0.00,1.67,0.47,10.25,1.30,ly
77750,48.00,0.00,1.33,0.47,10.50,0.50,ly
78000,48.00,0.00,1.00,0.00,9.67,0.94,ly
78250,48.00,0.00,1.67,0.47,10.50,1.12,ly
78500,48.00,0.00,2.00,0.00,10.25,0.83,ly
78750,48.00,0.00,2.25,0.43,10.50,1.12,ly
79000,48.00,0.00,2.00,0.00,10.33,0.47,ly
79250,48.00,0.00,1.67,0.47,10.00,1.00,ly
79500,48.00,0.00,2.00,0.00,10.50,0.50,ly
79750,48.00,0.00,1.00,0.00,10.00,0.71,ly
80000,48.00,0.00,1.00,0.00,10.00,0.82,ly
80250,48.00,0.00,1.00,0.00,9.75,0.83,ly
80500,48.00,0.00,1.00,0.00,10.00,1.00,ly
80750,48.00,0.00,1.00,0.00,9.75,0.83,ly
81000,48.00,0.00,0.00,0.00,9.50,0.50,ly
81250,48.00,0.00,1.00,0.00,9.75,0.83,ly
81500,48.00,0.00,1.00,0.00,10.00,1.00,ly
81750,48.00,0.00,1.00,0.00,10.25,1.09,ly
82000,48.00,0.00,1.00,0.00,9.75,0.43,ly
82250,48.00,0.00,1.00,0.00,10.00,0.71,ly
82500,48.00,0.00,1.25,0.43,9.50,0.50,ly
82750,48.00,0.00,1.25,0.43,10.00,1.22,ly
83000,48.00,0.00,1.00,0.00,10.00,0.82,ly
83250,48.00,0.00,1.00,0.00,10.00,1.00,ly
83500,48.00,0.00,1.00,0.00,9.50,0.50,ly
83750,48.00,0.00,1.00,0.00,10.00,0.00,ly
84000,48.00,0.00,2.75,0.43,10.33,0.94,ly
84250,48.00,0.00,4.25,0.83,10.00,0.71,ly
84500,48.00,0.00,4.00,0.00,10.75,0.83,ly
84750,48.00,0.00,4.50,0.50,11.00,1.00,ly
85000,48.00,0.00,4.33,1.25,10.75,0.83,ly
85250,48.00,0.00,3.50,0.87,11.25,0.83,ly
85500,48.00,0.00,4.00,0.71,12.00,0.00,ly
85750,48.00,0.00,5.75,0.43,11.50,0.50,ly
86000,48.00,0.00,6.00,0.00,11.25,0.83,ly
86250,48.00,0.00,6.00,0.00,10.00,0.82,ly
86500,48.00,0.00,5.00,0.00,9.50,0.50,ly
86750,48.00,0.00,6.00,0.00,10.00,0.82,ly
87000,48.00,0.00,5.00,0.00,9.50,0.50,ly
87250,48.00,0.00,4.67,0.47,9.25,0.43,ly
87500,48.00,0.00,4.33,0.47,9.50,0.50,ly
87750,48.00,0.00,5.00,0.00,10.50,1.12,ly
88000,48.00,0.00,2.50,1.50,10.25,0.83,ly
88250,48.00,0.00,4.33,1.70,10.25,1.09,ly
88500,48.00,0.00,7.25,0.83,11.25,0.43,ly
88750,48.00,0.00,3.33,2.05,10.33,0.94,ly
89000,48.00,0.00,2.00,0.00,9.75,0.83,ly
89250,48.00,0.00,3.75,1.30,11.25,0.43,ly
89500,48.00,0.00,4.33,0.47,11.67,0.47,ly
89750,48.00,0.00,4.75,1.79,11.00,0.71,ly
90000,48.00,0.00,7.00,0.82,10.75,0.83,ly
90250,48.00,0.00,5.00,2.12,11.25,1.30,ly
90500,48.00,0.00,8.25,0.43,11.25,0.83,ly
90750,48.00,0.00,7.75,1.09,11.00,1.00,ly
91000,48.00,0.00,6.50,0.50,11.00,0.71,ly
91250,48.00,0.00,6.00,0.00,10.67,0.47,ly
91500,48.00,0.00,6.25,0.43,10.67,0.47,ly
91750,48.00,0.00,6.00,0.00,10.00,1.00,ly
92000,48.00,0.00,5.67,0.47,10.00,0.00,ly
92250,48.00,0.00,5.00,0.00,9.80,0.75,ly
92500,48.00,0.00,5.25,0.43,10.67,0.47,ly
92750,48.00,0.00,6.00,0.00,9.75,0.83,ly
93000,48.00,0.00,6.00,0.00,9.50,0.50,ly
93250,48.00,0.00,6.00,0.00,9.25,0.43,ly
93500,48.00,0.00,6.00,0.00,10.00,1.00,ly
93750,48.25,0.43,6.00,0.00,10.00,1.00,ly
94000,48.00,0.00,7.00,0.00,9.50,0.87,ly
94250,48.00,0.00,7.00,0.00,9.75,0.83,ly
94500,48.00,0.00,7.00,0.00,10.00,1.00,ly
94750,48.00,0.00,7.25,0.43,9.50,0.50,ly
95000,48.25,0.43,6.25,0.43,10.25,0.83,ly
95250,48.00,0.00,7.00,0.00,10.00,1.00,ly
95500,48.25,0.43,7.00,0.00,10.00,1.00,ly
95750,48.00,0.00,7.25,0.43,10.00,0.71,ly
96000,48.00,0.00,7.00,0.00,9.75,0.83,ly
96250,48.00,0.00,7.00,0.00,9.75,0.83,ly
96500,48.00,0.00,6.25,0.43,9.75,0.83,ly
96750,48.00,0.00,6.33,0.47,10.00,0.82,ly
97000,48.00,0.00,6.75,0.43,10.25,1.30,ly
97250,48.00,0.00,6.25,0.43,10.00,1.00,ly
97500,48.00,0.00,6.00,0.00,9.50,0.50,ly
97750,48.00,0.00,6.00,0.00,9.67,0.47,ly
98000,48.00,0.00,6.00,0.00,10.00,1.00,ly
98250,48.00,0.00,6.00,0.00,9.50,0.50,ly
98500,48.00,0.00,6.00,0.00,10.25,1.09,ly
98750,48.00,0.00,6.00,0.00,10.50,0.50,ly
99000,48.25,0.43,6.25,0.43,10.25,0.83,ly
99250,48.00,0.00,7.25,0.83,10.75,1.30,ly
99500,48.00,0.00,2.50,1.50,11.75,0.43,ly
99750,48.00,0.00,2.25,0.43,11.75,0.43,ly
100000,48.00,0.00,1.75,0.43,11.75,0.43,ly
100250,48.00,0.00,2.00,0.00,11.50,0.50,ly
100500,48.00,0.00,2.00,0.00,11.67,0.47,ly
100750,48.00,0.00,2.25,0.43,12.00,0.00,ly
101000,48.00,0.00,2.00,0.00,12.00,0.00,ly
101250,48.00,0.00,2.67,0.47,11.75,0.43,ly
101500,48.00,0.00,3.75,0.83,12.00,0.00,ly
101750,48.00,0.00,2.50,0.50,12.00,0.00,ly
102000,48.00,0.00,3.00,0.00,12.00,0.00,ly
102250,48.00,0.00,3.25,0.43,11.50,0.50,ly
102500,48.00,0.00,3.00,0.00,12.00,0.00,ly
102750,48.25,0.43,4.50,0.87,11.50,0.50,ly
103000,48.00,0.00,5.00,0.82,11.50,0.50,ly
103250,48.00,0.00,5.00,1.00,11.25,0.43,ly
103500,48.00,0.00,6.00,0.00,11.33,0.47,ly
103750,48.00,0.00,6.00,0.00,11.50,0.50,ly
104000,48.00,0.00,3.75,0.83,11.00,0.82,ly
104250,48.00,0.00,3.00,0.00,10.80,0.75,ly
104500,48.00,0.00,1.50,0.50,11.67,0.47,ly
104750,48.00,0.00,2.00,0.82,11.67,0.47,ly
105000,48.00,0.00,5.75,1.64,11.25,0.43,ly
105250,48.00,0.00,4.00,1.00,12.00,0.00,ly
105500,48.00,0.00,5.75,0.43,11.50,0.50,ly
105750,48.00,0.00,6.00,0.00,11.50,0.50,ly
106000,48.00,0.00,6.50,0.50,11.25,0.83,ly
106250,48.00,0.00,6.25,0.43,11.00,0.00,ly
106500,48.00,0.00,6.00,0.00,10.67,0.94,ly
106750,48.00,0.00,5.25,0.43,11.50,0.50,ly
107000,48.00,0.00,5.25,0.43,11.00,0.82,ly
107250,48.00,0.00,5.00,0.00,10.50,0.50,ly
107500,48.00,0.00,5.00,0.00,10.75,0.83,ly
107750,48.00,0.00,5.00,0.00,10.50,0.50,ly
108000,48.25,0.43,5.00,0.00,10.50,1.12,ly
108250,48.00,0.00,5.25,0.43,10.25,0.83,ly
108500,48.00,0.00,5.00,0.00,10.00,1.00,ly
108750,48.00,0.00,5.75,0.43,9.75,0.83,ly
109000,48.00,0.00,3.67,0.94,11.00,1.00,ly
109250,48.00,0.00,3.33,0.47,11.00,1.00,ly
109500,48.00,0.00,1.75,0.43,11.00,0.71,ly
109750,48.00,0.00,2.67,0.47,10.75,0.83,ly
110000,48.00,0.00,2.75,0.43,11.00,1.00,ly
110250,48.00,0.00,3.00,0.00,11.25,0.43,ly
110500,48.00,0.00,4.00,0.71,10.75,0.83,ly
110750,48.25,0.43,5.75,0.43,11.00,0.71,ly
111000,48.00,0.00,5.25,0.43,10.00,0.71,ly
111250,48.00,0.00,5.67,0.47,10.33,0.47,ly
111500,48.00,0.00,5.00,0.71,10.50,1.12,ly
111750,48.00,0.00,5.25,0.43,10.67,0.47,ly
112000,48.00,0.00,5.25,0.43,10.00,1.00,ly
112250,48.00,0.00,4.25,0.83,10.25,0.83,ly
112500,48.00,0.00,3.67,0.47,10.50,1.12,ly
112750,48.00,0.00,3.00,0.71,11.00,1.00,ly
113000,48.00,0.00,2.50,0.50,10.50,0.87,ly
113250,48.00,0.00,1.33,0.47,10.25,0.83,ly
113500,48.00,0.00,1.00,0.00,10.00,1.00,ly
113750,48.00,0.00,2.50,0.50,10.75,0.83,ly
114000,48.00,0.00,3.00,1.00,11.25,0.83,ly
114250,48.00,0.00,3.00,1.00,11.00,0.71,ly
114500,48.00,0.00,4.00,1.58,11.50,0.87,ly
114750,48.00,0.00,7.00,0.71,11.50,0.50,ly
115000,48.00,0.00,7.25,0.43,10.75,0.83,ly
115250,48.00,0.00,6.75,0.83,10.25,0.43,ly
115500,48.00,0.00,7.50,0.50,9.75,0.43,ly
115750,48.00,0.00,7.75,0.43,9.25,0.43,ly
116000,48.00,0.00,7.00,0.00,9.00,0.00,ly
116250,48.00,0.00,6.50,0.50,9.00,0.00,ly
116500,48.00,0.00,6.50,0.50,9.00,0.00,ly
116750,48.00,0.00,6.75,0.83,9.50,0.50,ly
117000,48.00,0.00,9.00,0.00,10.00,0.71,ly
117250,48.00,0.00,9.75,1.09,10.75,0.83,ly
117500,48.00,0.00,9.00,0.00,9.00,0.00,ly
117750,48.00,0.00,8.75,0.43,9.25,0.43,ly
118000,48.00,0.00,8.25,0.83,10.00,1.22,ly
118250,48.00,0.00,7.75,0.83,11.25,0.43,ly
118500,48.00,0.00,7.25,0.43,10.50,1.12,ly
118750,48.00,0.00,7.75,0.43,11.25,0.83,ly
119000,48.00,0.00,8.33,0.47,9.67,0.47,ly
119250,48.00,0.00,8.75,0.43,9.50,0.50,ly
119500,48.00,0.00,9.00,0.00,9.75,0.83,ly
119750,48.00,0.00,9.00,0.00,9.33,0.47,ly
0,39.50,0.50,12.00,0.00,0.00,0.00,ly
250,39.75,0.83,13.00,0.00,0.00,0.00,ly
500,40.00,1.00,12.67,0.47,0.00,0.00,ly
750,40.00,0.71,12.50,0.50,1.00,0.00,ly
1000,40.00,0.82,12.50,0.87,1.50,0.50,ly
1250,40.00,1.00,12.00,0.00,1.75,0.43,ly
1500,40.00,0.82,12.00,0.00,2.00,0.71,ly
1750,40.25,0.83,12.00,0.00,1.00,0.00,ly
2000,40.00,0.82,12.00,0.00,1.00,0.00,ly
2250,39.75,0.83,12.00,0.00,1.00,0.00,ly
2500,40.00,0.71,12.25,0.43,1.00,0.00,ly
2750,40.00,0.71,12.00,0.00,1.00,0.00,ly
3000,40.00,1.00,12.00,0.00,1.00,0.00,ly
3250,39.75,0.83,12.67,0.94,1.33,0.47,ly
3500,39.67,0.47,12.25,0.43,1.00,0.00,ly
3750,40.00,1.00,12.50,0.50,1.00,0.00,ly
4000,40.00,1.00,12.67,0.47,0.00,0.00,ly
4250,40.00,1.00,12.33,0.47,1.00,0.00,ly
4500,40.00,1.00,12.25,0.43,0.00,0.00,ly
4750,40.00,0.71,12.00,0.00,0.00,0.00,ly
5000,40.00,1.00,12.00,0.00,0.00,0.00,ly
5250,40.25,0.83,12.67,0.47,0.00,0.00,ly
5500,40.00,1.00,12.50,0.50,0.00,0.00,ly
5750,39.75,0.83,12.50,0.50,0.00,0.00,ly
6000,40.33,0.94,12.00,0.00,1.00,0.00,ly
6250,39.75,0.83,12.00,0.00,1.00,0.00,ly
6500,40.00,0.71,12.00,0.00,1.33,0.47,ly
6750,40.00,0.82,12.00,0.00,2.00,0.00,ly
7000,40.00,1.00,12.00,0.00,1.00,0.00,ly
7250,40.00,1.00,12.00,0.00,1.00,0.00,ly
7500,40.00,0.82,12.00,0.00,2.00,0.00,ly
7750,39.75,0.83,12.25,0.43,1.00,0.00,ly
8000,40.00,1.00,13.00,0.00,0.00,0.00,ly
8250,39.33,0.47,13.33,0.47,0.00,0.00,ly
8500,39.75,0.83,12.67,0.47,1.00,0.00,ly
8750,40.33,0.94,12.00,0.00,1.00,0.00,ly
9000,40.00,1.00,12.00,0.00,1.00,0.00,ly
9250,39.67,0.94,12.33,0.47,1.50,0.50,ly
9500,40.33,0.47,12.33,0.47,1.00,0.00,ly
9750,40.00,0.82,12.00,0.00,1.67,0.47,ly
10000,40.00,1.00,12.00,0.00,1.33,0.47,ly
10250,40.25,0.83,12.00,0.00,1.75,0.83,ly
10500,40.00,1.00,12.00,0.00,1.50,0.50,ly
10750,39.75,0.83,12.00,0.00,1.75,0.83,ly
11000,40.00,1.00,12.00,0.00,1.33,0.47,ly
11250,40.00,1.00,12.00,0.00,0.00,0.00,ly
11500,40.00,1.00,12.00,0.00,1.00,0.00,ly
11750,40.00,0.71,12.00,0.00,0.00,0.00,ly
12000,40.00,1.00,12.00,0.00,0.00,0.00,ly
12250,40.00,1.00,12.00,0.00,1.00,0.00,ly
12500,40.25,0.83,12.00,0.00,1.50,0.50,ly
12750,40.25,0.83,12.00,0.00,2.00,0.71,ly
13000,39.67,0.94,12.67,0.94,1.50,0.50,ly
13250,40.00,1.00,12.00,0.00,1.50,0.50,ly
13500,40.67,0.47,12.00,0.00,1.00,0.00,ly
13750,40.25,0.83,12.00,0.00,1.50,0.50,ly
14000,39.75,0.83,12.00,0.00,1.67,0.94,ly
14250,40.25,0.83,12.00,0.00,1.33,0.47,ly
14500,39.75,0.83,12.00,0.00,1.25,0.43,ly
14750,40.33,0.94,12.00,0.00,0.00,0.00,ly
15000,39.75,0.83,12.25,0.43,1.33,0.47,ly
15250,40.00,1.00,12.25,0.43,1.00,0.00,ly
15500,40.25,0.83,12.25,0.43,0.00,0.00,ly
15750,40.00,0.82,12.00,0.00,0.00,0.00,ly
16000,40.25,0.83,12.25,0.43,0.00,0.00,ly
16250,39.67,0.94,12.00,0.00,0.00,0.00,ly
16500,40.00,0.71,12.25,0.43,1.50,0.50,ly
16750,39.75,0.83,12.00,0.00,2.33,1.25,ly
17000,40.25,0.83,12.25,0.43,1.25,0.43,ly
17250,40.00,1.00,12.50,0.50,1.00,0.00,ly
17500,40.00,1.00,12.00,0.00,1.50,0.50,ly
17750,40.50,0.50,12.00,0.00,1.00,0.00,ly
18000,40.25,0.83,12.00,0.00,1.00,0.00,ly
18250,40.25,0.83,12.00,0.00,1.00,0.00,ly
18500,40.00,1.00,12.00,0.00,0.00,0.00,ly
18750,40.00,1.00,12.00,0.00,1.00,0.00,ly
19000,40.00,1.00,12.00,0.00,1.25,0.43,ly
19250,39.75,0.83,12.00,0.00,1.33,0.47,ly
19500,40.33,0.94,12.00,0.00,2.00,0.00,ly
19750,40.67,0.47,12.00,0.00,1.00,0.00,ly
20000,40.00,0.71,12.00,0.00,1.00,0.00,ly
20250,41.00,0.00,12.00,0.00,1.00,0.00,ly
20500,40.00,0.82,12.00,0.00,1.00,0.00,ly
20750,39.50,0.50,12.00,0.00,1.00,0.00,ly
21000,39.33,0.47,12.00,0.00,1.00,0.00,ly
21250,39.75,0.83,12.00,0.00,1.00,0.00,ly
21500,40.00,0.82,12.00,0.00,1.00,0.00,ly
21750,40.00,1.00,12.00,0.00,1.00,0.00,ly
22000,39.75,0.83,12.00,0.00,1.50,0.50,ly
22250,39.75,0.83,12.00,0.00,1.50,0.50,ly
22500,39.92,0.95,12.00,0.00,1.00,0.00,ly
22750,39.92,0.95,12.00,0.00,1.00,0.00,ly
23000,41.00,0.00,12.00,0.00,1.00,0.00,ly
23250,40.33,0.47,12.00,0.00,0.00,0.00,ly
23500,39.75,0.83,12.00,0.00,1.00,0.00,ly
23750,40.00,1.00,12.00,0.00,1.00,0.00,ly
24000,40.00,0.71,12.00,0.00,1.00,0.00,ly
24250,40.00,0.71,12.00,0.00,1.00,0.00,ly
24500,39.75,0.83,12.25,0.43,1.00,0.00,ly
24750,39.75,0.83,12.00,0.00,1.00,0.00,ly
25000,40.00,0.71,12.00,0.00,1.00,0.00,ly
25250,39.75,0.43,11.75,0.43,3.50,2.50,ly
25500,40.00,1.00,12.00,0.00,2.33,1.25,ly
25750,40.33,0.94,11.50,1.12,0.00,0.00,ly
26000,40.25,0.83,10.50,1.50,3.50,0.50,ly
26250,40.00,0.82,13.33,0.47,2.50,1.50,ly
26500,40.00,1.00,14.50,0.87,5.00,0.82,ly
26750,40.25,0.83,13.00,0.00,4.00,0.82,ly
27000,40.50,0.50,12.50,0.50,1.00,0.00,ly
27250,40.50,0.50,13.25,0.43,1.00,0.00,ly
27500,40.25,0.83,13.50,0.50,2.00,1.41,ly
27750,40.25,0.83,12.50,0.50,5.75,1.09,ly
28000,40.00,1.00,12.75,0.43,6.50,1.80,ly
28250,40.25,0.83,12.00,0.00,8.75,0.43,ly
28500,40.00,1.00,11.75,0.43,9.50,0.87,ly
28750,39.75,0.83,12.00,0.00,10.00,0.00,ly
29000,39.75,0.83,10.75,0.43,10.50,1.12,ly
29250,40.33,0.47,10.50,0.50,10.67,0.94,ly
29500,40.00,0.82,10.00,1.41,12.75,0.83,ly
29750,40.50,0.50,12.00,0.00,9.25,2.17,ly
30000,40.00,0.82,11.00,0.82,5.25,2.38,ly
30250,40.50,0.50,10.75,1.09,5.25,1.09,ly
30500,39.75,0.83,11.50,0.87,7.67,3.09,ly
30750,39.75,0.83,10.25,1.30,11.75,0.43,ly
31000,40.00,1.00,12.00,0.00,8.25,3.11,ly
31250,40.00,1.00,13.00,0.71,3.00,2.00,ly
31500,39.75,0.83,12.00,0.00,1.00,0.00,ly
31750,39.67,0.94,9.67,0.47,4.00,1.22,ly
32000,39.75,0.43,9.00,0.82,9.00,0.00,ly
32250,39.67,0.47,10.25,0.83,9.33,0.47,ly
32500,39.50,0.50,11.00,0.71,10.00,1.22,ly
32750,39.33,0.47,12.00,0.00,11.50,0.87,ly
33000,39.50,0.50,12.00,0.00,11.25,0.43,ly
33250,39.75,0.43,11.00,1.22,12.00,1.22,ly
33500,39.50,0.50,12.00,0.00,6.50,2.18,ly
33750,39.50,0.50,12.00,0.00,6.00,0.82,ly
34000,39.50,0.50,12.00,0.00,7.00,0.71,ly
34250,39.75,0.83,12.00,0.00,6.67,0.94,ly
34500,39.50,0.50,11.00,1.41,4.33,2.49,ly
34750,40.00,1.00,10.00,0.82,2.00,1.00,ly
35000,40.00,0.71,11.50,0.50,4.33,1.25,ly
35250,39.67,0.47,12.00,0.00,1.00,0.00,ly
35500,39.40,0.49,12.00,0.00,2.60,1.50,ly
35750,39.67,0.47,12.00,0.00,4.00,0.00,ly
36000,39.33,0.47,10.00,1.63,11.00,1.73,ly
36250,39.50,0.50,11.75,0.43,7.25,1.30,ly
36500,39.50,0.50,11.67,0.47,8.00,0.71,ly
36750,39.50,0.50,12.00,0.00,8.33,0.47,ly
37000,39.50,0.50,12.00,0.00,8.25,0.83,ly
37250,39.50,0.50,12.00,0.00,7.33,0.47,ly
37500,39.50,0.50,12.00,0.00,9.25,0.43,ly
37750,39.67,0.47,11.25,1.30,12.33,0.47,ly
38000,39.50,0.50,11.50,0.87,10.00,1.63,ly
38250,39.50,0.50,12.00,0.00,7.67,0.47,ly
38500,39.33,0.47,12.00,0.00,7.75,0.43,ly
38750,39.33,0.47,12.00,0.00,7.00,0.71,ly
39000,39.50,0.50,12.00,0.00,6.25,0.83,ly
39250,39.50,0.50,12.00,0.00,6.00,0.82,ly
39500,39.50,0.50,12.75,0.43,7.00,0.00,ly
39750,39.50,0.50,12.75,0.43,6.00,0.00,ly
40000,39.50,0.50,13.00,0.00,7.00,1.00,ly
40250,40.00,0.00,12.67,0.47,6.00,0.71,ly
40500,39.50,0.50,12.33,0.47,5.33,0.47,ly
40750,39.50,0.50,13.00,1.22,5.75,0.43,ly
41000,39.75,0.83,13.00,0.71,5.75,1.09,ly
41250,40.00,0.82,13.00,0.00,6.33,0.47,ly
41500,39.50,0.50,13.50,0.50,5.75,0.83,ly
41750,39.50,0.50,13.00,0.00,7.50,0.50,ly
42000,39.50,0.50,13.00,0.71,7.25,1.09,ly
42250,39.50,0.50,12.00,0.00,7.50,0.50,ly
42500,39.33,0.47,12.00,0.00,5.33,0.47,ly
42750,39.50,0.50,12.00,0.00,3.50,0.50,ly
43000,39.67,0.94,12.00,0.00,4.50,0.50,ly
43250,39.33,0.47,12.00,0.00,7.25,0.83,ly
43500,39.75,0.43,12.00,0.00,6.33,0.47,ly
43750,39.50,0.50,12.00,0.00,6.75,0.83,ly
44000,39.75,0.83,12.00,0.00,6.67,0.47,ly
44250,39.50,0.50,12.00,0.00,6.33,0.47,ly
44500,39.67,0.47,12.00,0.00,8.00,0.82,ly
44750,39.50,0.50,12.00,0.00,6.00,1.58,ly
45000,39.50,0.50,12.25,0.43,2.33,0.47,ly
45250,39.50,0.50,12.33,0.47,4.00,0.00,ly
45500,39.50,0.50,12.00,0.00,3.50,1.12,ly
45750,39.50,0.50,12.00,0.00,1.00,0.00,ly
46000,39.50,0.50,12.00,0.00,2.67,1.70,ly
46250,39.50,0.50,12.00,0.00,3.50,0.50,ly
